RA,DEC,zCMB,x1,e_x1,c,e_c,mB,e_mB
238.24560499999998,22.735073,0.04165,-1.1872,0.30651999999999996,0.0578989,0.0342257,17.45652,0.0499039
4.5026470000000005,22.080187,0.041760000000000005,-0.5265770000000001,0.23192,0.10880999999999999,0.032939800000000005,17.53388,0.0470156
231.772858,68.742676,0.05295,-0.659144,0.12410999999999998,0.00412024,0.0300834,17.474510000000002,0.0412884
37.473259000000006,26.9146,0.04616,-0.861885,0.18370999999999998,0.0328125,0.035971699999999995,17.27029,0.0564466
109.070206,17.480145999999998,0.044160000000000005,1.3185,0.12015999999999999,0.13552,0.032363,17.27508,0.052448699999999994
241.106644,43.879574,0.05952999999999999,-1.24358,0.18978,-0.133497,0.049173900000000006,17.35155,0.10689000000000001
278.24206499999997,40.65786,0.0451,-2.33017,0.11025,0.10980999999999999,0.0307215,17.56186,0.0435181
59.756744,25.320864,0.039619999999999995,-2.62485,0.25319,-0.0113635,0.0437069,17.00346,0.0887939
213.32331800000003,69.536346,0.04532,0.67911,0.11227000000000001,0.19785,0.0310976,17.75667,0.0429842
138.719482,9.116378,0.04587,-1.6223,0.1293,-0.00658337,0.030519400000000002,17.437910000000002,0.0442326
120.35041000000001,60.708305,0.04349,-0.604571,0.30858,0.16427999999999998,0.0360445,17.61786,0.0555971
119.64544699999999,7.587397,0.050710000000000005,-0.9187219999999999,0.15464,0.0447846,0.036932599999999996,17.57258,0.0692345
118.51401499999999,7.847022,0.06747,1.68692,0.30423,-0.06141030000000001,0.0323371,17.4483,0.0442652
223.40264900000003,76.017464,0.04713,-0.925107,0.41767,0.00519476,0.031693099999999995,17.49545,0.044959
185.786652,25.542414,0.04969,-1.68345,0.16707,-0.018693900000000003,0.0321572,17.49294,0.047600300000000005
242.355469,31.100659999999998,0.046810000000000004,-0.0416959,0.11317,0.0473309,0.0316608,17.537329999999997,0.0444279
8.664309,52.69095600000001,0.03437,-1.276,0.09697130000000001,0.0969758,0.0315449,17.167579999999997,0.0557275
175.383469,46.528061,0.046130000000000004,0.24631,0.36578,0.0698699,0.042297,17.59477,0.09061319999999999
154.733429,27.705132,0.05791,1.14717,0.13924,0.0140512,0.030702099999999996,17.51586,0.0428779
17.506281,7.599138000000001,0.04778,-1.6405599999999998,0.10378,0.0505124,0.0304796,17.518710000000002,0.0431389
262.159668,46.950527,0.05201,-2.56664,0.36008,-0.00323216,0.061512,17.531129999999997,0.11717000000000001
272.78558300000003,38.008259,0.05014,-1.8828200000000002,0.19621,-0.07125980000000001,0.030389,17.3847,0.0426829
117.31979399999999,38.465405,0.046919999999999996,-0.6359670000000001,0.28798,0.0444641,0.0350712,17.533520000000003,0.0560898
241.214035,54.310646,0.057370000000000004,0.97735,0.29813,0.017735400000000002,0.031226499999999997,17.584529999999997,0.0420066
193.41186499999998,62.104767,0.049819999999999996,0.20786999999999997,0.10227,0.0922544,0.0320533,17.66822,0.044331300000000004
166.34321599999998,17.856033,0.05942000000000001,0.18344000000000002,0.29445,-0.09684910000000001,0.0335645,17.423779999999997,0.0496944
26.897238,5.036379,0.04649,-2.31288,0.28334000000000004,-0.00978369,0.0445024,17.48825,0.07020989999999999
226.378357,18.34874,0.06387999999999999,0.7924399999999999,0.20765999999999998,-0.0354458,0.031578300000000004,17.49417,0.044003
63.96946,76.694939,0.048139999999999995,-0.060773900000000006,0.28989000000000004,-0.0663688,0.033578199999999996,17.11804,0.0560562
271.234039,30.369431,0.04505,-0.360175,0.34946,0.000670876,0.047073199999999996,17.43554,0.08055110000000001
237.727631,8.016149,0.054470000000000005,-0.14583,0.2139,-0.0386172,0.0330781,17.4685,0.0486744
173.230164,37.382069,0.05499,-0.981517,0.37518,-0.0668125,0.0470149,17.48818,0.0993329
243.101562,7.280664,0.051160000000000004,-0.867914,0.52418,-0.0745549,0.0307377,17.39789,0.0430723
29.63147,34.549507,0.04906,-1.6608599999999998,0.32329,-0.081488,0.03747709999999999,17.35801,0.06747230000000001
130.004166,50.810673,0.043160000000000004,-0.537407,0.36399000000000004,0.14929,0.0326638,17.762629999999998,0.047118
213.398514,28.601477000000003,0.054220000000000004,-0.7632680000000001,0.19344,0.041499,0.036759,17.6556,0.053514400000000004
348.14752200000004,9.770622999999999,0.052570000000000006,1.4886700000000002,0.21134,0.0505504,0.031022900000000003,17.60476,0.042656099999999995
173.657516,38.898163000000004,0.04183,-2.25766,0.34249,0.060291,0.042589499999999995,17.663120000000003,0.0858119
182.862122,64.765335,0.05496,-1.70219,0.26942,-0.055839099999999996,0.0327824,17.53801,0.04754919999999999
74.05069,0.202262,0.04687,-0.198164,0.22286,0.17877,0.043480300000000006,17.67237,0.0845824
228.305344,1.735886,0.05882999999999999,1.37976,0.25609,-0.0101259,0.0377353,17.52094,0.06517809999999999
264.00073199999997,67.60607900000001,0.054529999999999995,1.30544,0.20145,0.0546,0.04481280000000001,17.59954,0.072213
154.664948,14.782344,0.061810000000000004,0.7116600000000001,0.40635,0.0283452,0.037218,17.57123,0.0627047
94.525063,52.332783,0.0376,-0.40507,0.10870999999999999,0.25575,0.0317172,17.59828,0.051259900000000004
145.298279,54.275397999999996,0.056670000000000005,0.26002,0.23243000000000003,-0.0750257,0.031062299999999998,17.52681,0.04150569999999999
131.195999,68.114204,0.0583,-0.588033,0.19932,-0.05861469999999999,0.047972900000000006,17.52185,0.10565
283.303894,71.25314300000001,0.04596,0.19493,0.26814,0.19187,0.0367945,17.71055,0.0640847
242.752792,8.922498,0.050839999999999996,-0.177618,0.12440999999999999,0.018296400000000004,0.0304428,17.59115,0.0415193
172.70752,55.746773,0.04493,-0.221504,0.12426,0.20473,0.0310388,17.89467,0.043830900000000006
262.307373,48.292683000000004,0.05364,0.8915,0.10762999999999999,0.00654291,0.031522800000000004,17.59812,0.043117800000000005
343.09729,12.630994,0.04717,0.12389000000000001,0.33293,0.16732,0.038787300000000004,17.63235,0.0595232
88.643585,54.697906,0.04775,1.23151,0.26719,-0.0377599,0.0419664,17.129820000000002,0.0778913
253.501923,16.391388,0.04994,-0.471512,0.22211,0.026744099999999996,0.033653300000000004,17.52584,0.0521573
144.631531,12.867307,0.05594,-1.52534,0.13165,-0.12366500000000001,0.029945199999999998,17.4582,0.0419101
54.219353000000005,75.692551,0.04605,1.38345,0.25361,0.019190799999999997,0.033576,17.20131,0.0550741
114.996201,8.730373,0.050710000000000005,-0.801768,0.18512,0.058377,0.0324728,17.660729999999997,0.046081699999999996
5.284128,24.136648,0.05296,-0.308398,0.10051,0.00179379,0.030527299999999997,17.58138,0.042166699999999994
290.984894,60.217209,0.04601,0.55706,0.24681,0.17655,0.042972,17.73564,0.074923
232.39061,72.61393699999999,0.04856,-1.7590299999999999,0.2001,-0.00462397,0.0319421,17.63014,0.0456299
319.070038,10.419448,0.06532,1.36075,0.26338,0.00735772,0.0320337,17.575870000000002,0.0436049
310.417908,19.180029,0.05319,1.5195,0.3127,0.0400202,0.020248699999999998,17.49452,0.034886900000000005
38.398945,28.577616,0.04593,-2.67979,0.21925999999999998,-0.0116181,0.031660400000000005,17.457620000000002,0.047336699999999995
17.817257,29.296751,0.05599,1.31939,0.28826999999999997,0.1267,0.0361386,17.71689,0.0543597
28.053057,22.465321,0.04166,-2.5270799999999998,0.20415,0.0542548,0.035293599999999994,17.58476,0.0525953
210.30187999999998,7.599332,0.053939999999999995,-1.7628599999999999,0.15721,-0.0711285,0.033831900000000005,17.569679999999998,0.0482705
118.10021200000001,34.595397999999996,0.05616,0.30321,0.11141,0.0484236,0.0310764,17.67737,0.042061699999999994
247.926712,59.069286,0.0599,0.68766,0.92848,-0.0450526,0.0641249,17.6397,0.13074000000000002
290.984833,60.217239,0.04601,-0.299845,0.30039,0.22199000000000002,0.0331541,17.84058,0.0484779
121.634552,22.015099,0.061520000000000005,1.05863,0.27702,0.026955700000000003,0.03887430000000001,17.662589999999998,0.053543600000000004
18.947702,0.6216020000000001,0.055020000000000006,1.49517,0.30867,0.012416,0.0331741,17.67267,0.0469632
235.580154,55.654167,0.05445,0.16488,0.16915,0.0903273,0.032073000000000004,17.83253,0.0436306
80.77914399999999,74.625496,0.05051,-0.09766169999999999,0.40475,0.0761847,0.0354207,17.44585,0.0668271
36.238777,29.758436,0.04827,-2.19208,0.26915,-0.0227724,0.039582099999999995,17.521379999999997,0.07189680000000001
210.802139,23.417019,0.05925,0.37062,0.16806,-0.115165,0.0312168,17.55295,0.0428852
227.005356,5.598259,0.0618,0.8849100000000001,0.23089,0.0304302,0.0327297,17.70557,0.0458496
205.528473,36.860434999999995,0.0525,-1.37753,0.09510489999999999,0.0374332,0.02999,17.79085,0.041951
164.907593,33.942581,0.056139999999999995,1.13968,0.30191,0.055457000000000006,0.0339251,17.78365,0.05001459999999999
212.67689500000003,65.782249,0.054770000000000006,-0.49399099999999996,0.17787999999999998,0.0123309,0.036843400000000005,17.7387,0.0675045
181.085709,74.753967,0.05343,-1.77722,0.2212,-0.059352699999999994,0.0317747,17.61685,0.0454517
239.732269,22.662563000000002,0.042289999999999994,-1.83217,0.27444,0.12654,0.0333781,17.7956,0.049150400000000004
355.76705899999996,29.601906,0.04919,-2.7391099999999997,0.14579,-0.118716,0.0311541,17.26915,0.0502429
183.40976,42.694069,0.05902999999999999,0.37795,0.26089,0.0230169,0.0431296,17.78027,0.0803589
192.26741,5.199515,0.06318,0.6976,0.2944,0.0580015,0.032261200000000004,17.81438,0.0438594
302.210724,8.421303,0.05061,-1.03054,0.41933000000000004,-0.13776,0.0379219,17.22541,0.0617503
332.28369100000003,5.403167,0.056179999999999994,-1.6517,0.27752,-0.13167,0.044703,17.523870000000002,0.0728827
207.50518799999998,41.17625,0.05875,0.4179,0.20754,0.0270541,0.0322242,17.82649,0.0448641
5.073804,14.283154999999999,0.04999,1.4871299999999998,0.14182999999999998,0.20825,0.032970099999999995,17.9416,0.0459827
248.70375099999998,41.437290000000004,0.055020000000000006,0.29056,0.23919,0.08996330000000001,0.0289598,17.90656,0.0406497
244.286575,48.84211,0.05351,-2.9517,0.33533,-0.05122,0.053970500000000005,17.72617,0.0773919
297.592194,75.790154,0.04941,0.16423,0.0991195,-0.0186814,0.030568599999999998,17.46205,0.046089599999999994
350.25061,34.931488,0.05149,-0.144804,0.24524,0.10697999999999999,0.0357999,17.68555,0.0524099
166.91503899999998,8.663445,0.06215,0.28824,0.27473000000000003,0.07646739999999999,0.0348401,17.8574,0.0518429
200.29896499999998,63.380458999999995,0.049389999999999996,-1.8312400000000002,0.11703,0.0386526,0.0303264,17.822670000000002,0.041904500000000004
334.348206,21.031925,0.04402,-2.14078,0.10409000000000002,0.07382230000000001,0.030698900000000005,17.77589,0.0444255
344.746246,13.363314,0.047060000000000005,0.0199107,0.57111,0.10667,0.046948500000000004,17.75337,0.0970385
2.566975,46.871292,0.05757,0.72968,0.24931,0.05834450000000001,0.0434589,17.67151,0.08414869999999999
318.514923,10.812548,0.059370000000000006,2.49059,0.53701,0.0449042,0.051137300000000004,17.70844,0.0725326
332.207703,15.012685000000001,0.04902,-0.313853,0.27452,0.09570269999999999,0.0392582,17.79586,0.0628527
168.13966399999998,43.152485,0.06742000000000001,1.691,0.41313999999999995,-0.056837900000000004,0.0327283,17.7244,0.049308099999999994
248.046173,40.215590999999996,0.06214,-0.9305450000000001,0.17673,-0.0579212,0.041889300000000004,17.74444,0.0849828
17.969461,-11.677342,0.01245,-0.706158,0.0366156,0.052768100000000005,0.0270122,14.48851,0.0400528
330.05426,-53.553013,0.01823,1.96833,0.13677,0.013386600000000002,0.029412400000000002,14.77674,0.0426023
233.71841400000002,-77.412102,0.01669,1.4472399999999999,0.12047999999999999,0.0474381,0.0298939,14.66666,0.0464041
229.71472200000002,-11.843727000000001,0.0138,-0.6247229999999999,0.074711,0.029089,0.0277279,14.661829999999998,0.0455643
166.83789099999998,-1.0013370000000001,0.016309999999999998,0.26349,0.0630582,-0.027037400000000003,0.0284778,14.81311,0.042675599999999994
142.355286,-8.361188,0.0153,-1.0732899999999999,0.0717477,0.00204744,0.0332006,15.000229999999998,0.05558330000000001
290.97427400000004,-32.331707,0.01825,0.11993,0.22444,0.0531874,0.0293408,15.22207,0.0456289
150.000748,-23.918020000000002,0.01907,-0.119425,0.0617184,-0.053024699999999994,0.0279435,15.19016,0.0416562
152.862396,-18.632710999999997,0.01845,0.62644,0.0605526,0.0336594,0.028728700000000003,15.35718,0.0427457
320.030975,-5.32774,0.021759999999999998,0.97296,0.1204,-0.123699,0.027587200000000003,15.176639999999999,0.0406346
32.46283,-50.30415,0.02603,2.32242,0.21370999999999998,0.000904858,0.0291505,15.5497,0.042299699999999996
342.769867,-70.35994000000001,0.02342,1.04474,0.07215110000000001,0.16569,0.028892200000000003,15.81158,0.0418155
1.103634,-43.446548,0.024,-0.6255970000000001,0.32534,0.0731009,0.0513894,15.791720000000002,0.12859
17.019939,-18.644710999999997,0.025330000000000002,-0.21897199999999997,0.06431680000000001,-0.0442429,0.027931099999999997,15.74566,0.0397709
29.250066999999998,-24.720936,0.026180000000000002,-0.280956,0.0792457,0.041895800000000004,0.029350599999999998,15.95451,0.043099599999999995
94.084862,-51.461552000000005,0.024419999999999997,0.9179,0.13747,0.0558965,0.0318502,15.89667,0.048384699999999996
292.32018999999997,-44.445614,0.02371,-0.516599,0.14414000000000002,-0.0461872,0.034313199999999995,15.75961,0.06403400000000001
32.679817,-57.295109,0.02367,-1.0033299999999998,0.19091,0.0306557,0.037793099999999996,15.991320000000002,0.10417
300.39300499999996,-52.903351,0.0216,-1.48045,0.069121,0.0768566,0.0283835,16.06011,0.0417591
101.51424399999999,-36.651203,0.025789999999999997,0.64203,0.12974000000000002,-0.0631745,0.029852499999999997,15.61514,0.049058
59.902275,-5.853905999999999,0.0316,0.64827,0.12834,-0.070374,0.0318781,15.785979999999999,0.0474298
40.787811,-35.078911,0.0294,-0.554579,0.10363,-0.0832023,0.0293137,15.94912,0.042382800000000005
232.88743599999998,-38.665592,0.01929,0.00210082,0.0726985,0.16557,0.030395699999999998,15.92871,0.0537596
215.263702,-25.122223,0.02434,-0.229437,0.0659545,-0.127505,0.027274200000000002,15.79994,0.0410621
1.378124,-44.205276,0.02404,-0.820843,0.0755495,0.2226,0.0303834,16.481920000000002,0.0438413
99.362648,-61.076556999999994,0.02465,-2.67665,0.10587,-0.013447999999999998,0.030889,16.00521,0.048053500000000006
127.1446,-73.46198299999999,0.02592,0.81752,0.0708087,0.0524011,0.029524,15.9505,0.0465916
45.403267,-44.850322999999996,0.03259,0.8308700000000001,0.10825,-0.0335781,0.0318863,16.10891,0.054695400000000005
66.33805799999999,-27.20962,0.03162,-0.177,0.10993,0.0344114,0.0302827,16.145670000000003,0.0442468
307.17395,-24.463497,0.025769999999999998,0.37922,0.12699000000000002,0.0178067,0.032621199999999996,16.032420000000002,0.055654499999999996
22.075338000000002,-68.410744,0.033089999999999994,1.2860200000000002,0.17239000000000002,-0.0376764,0.0325286,16.10555,0.053136300000000004
185.538452,-5.4489410000000005,0.02872,-0.729809,0.16626,-0.011372799999999999,0.028372,16.155920000000002,0.0411391
280.008484,-37.349998,0.02575,0.37426,0.0751357,0.061569000000000006,0.0310432,16.05199,0.0487446
277.673004,-37.95208,0.026930000000000003,0.51342,0.0797099,0.03628819999999999,0.029305200000000003,16.09745,0.044490800000000004
29.14772,-65.989594,0.036019999999999996,1.63836,0.5231399999999999,-0.0174593,0.039731,16.22407,0.07133710000000001
281.85672,-37.094162,0.030660000000000003,0.20498000000000002,0.10768,-0.0484625,0.0332747,16.06721,0.055817200000000004
74.47878299999999,-3.441874,0.03227,-0.119342,0.4103,0.0345269,0.0705678,16.31715,0.10563
9.228944,-70.317101,0.032119999999999996,0.44114,0.059153899999999995,-0.046563,0.0275344,16.226029999999998,0.0390029
97.185997,-51.079689,0.03505,1.9550400000000001,0.17674,0.0404582,0.0322745,16.286360000000002,0.0477811
150.943283,-29.311415000000004,0.029830000000000002,0.6592100000000001,0.1356,0.06664160000000001,0.0315901,16.25995,0.049941
31.543489,-41.423908000000004,0.0294,-2.30442,0.0937668,-0.07625660000000001,0.0288704,16.28685,0.0412663
14.868479,-78.46991700000001,0.0317,0.32151,0.058929199999999994,-0.00128276,0.0290757,16.24845,0.0423155
211.71276899999998,-26.26425,0.03259,-0.000224682,0.1347,0.00270282,0.0309413,16.27606,0.0448949
125.938194,-77.62352800000001,0.02837,0.1811,0.10765,-0.104279,0.029332,16.002679999999998,0.045672000000000004
1.146466,-8.618580999999999,0.03596,-0.49543100000000007,0.059593499999999994,-0.060002599999999996,0.010630200000000001,16.29032,0.0201254
180.942047,-39.592979,0.02717,-0.690175,0.14767,0.00517455,0.029608299999999997,16.19828,0.0455456
46.628840999999994,-38.744453,0.03335,0.13151,0.11219000000000001,-0.015434999999999999,0.031049900000000002,16.381629999999998,0.0443524
194.46353100000002,-12.779809,0.02281,-2.20585,0.21320999999999998,0.25773,0.0463589,16.73865,0.07585750000000001
193.04863,-40.043488,0.031810000000000005,1.82645,0.16802999999999998,0.039423400000000004,0.031348900000000006,16.264129999999998,0.047829
341.878296,-1.4295639999999998,0.03117,1.08772,0.11742000000000001,0.0526752,0.03424,16.34584,0.0523946
320.657074,-0.6889609999999999,0.028239999999999998,-0.255819,0.0935659,0.0939699,0.0330766,16.53448,0.05739880000000001
161.91683999999998,-31.608082,0.027780000000000003,-2.64568,0.13697,0.0211201,0.0429465,16.35165,0.0821297
197.381393,-11.438931,0.030330000000000003,-0.19761900000000002,0.06259239999999999,-0.017078599999999996,0.0283194,16.3599,0.0411665
298.262421,-56.935074,0.03249,1.41954,0.14743,-0.028617700000000003,0.032253199999999996,16.355829999999997,0.048946699999999996
3.352404,-68.071907,0.02814,-1.54835,0.16512000000000002,0.11746,0.038595,16.63738,0.0721042
33.74017,-60.699635,0.03903,0.48733000000000004,0.41818,-0.08078510000000001,0.028993900000000003,16.334989999999998,0.040623400000000004
138.496902,-74.762749,0.033030000000000004,-0.359875,0.50689,-0.102216,0.08338229999999999,16.11873,0.20715
13.879866,-58.15113100000001,0.031330000000000004,-1.81807,0.10635,-0.0224234,0.029589099999999997,16.51037,0.0417254
335.920166,-52.712112,0.03025,-1.75368,0.26516,0.10734,0.0356974,16.71868,0.06714760000000002
158.805634,-29.809454,0.0368,-0.39306399999999997,0.1938,-0.063325,0.029273300000000002,16.40294,0.044899699999999994
9.684529,-65.102173,0.030860000000000002,-1.73157,0.18169000000000002,0.0214773,0.041580599999999995,16.60848,0.0662539
296.87735,-41.402561,0.02502,-2.22791,0.10588,0.10387,0.029644999999999998,16.636570000000003,0.0440653
128.264557,-20.035967000000003,0.034460000000000005,1.20678,0.0769817,0.0627962,0.0297869,16.47627,0.0445075
174.20606999999998,-11.164845,0.03266,0.98619,0.35663,0.0520295,0.0307853,16.6328,0.0451176
126.33258799999999,-25.026135999999997,0.03385,-0.382035,0.18511,0.021231599999999996,0.030428500000000004,16.43119,0.0462243
151.633972,-42.178925,0.02506,-1.38671,0.162,0.23453000000000002,0.0342981,16.6238,0.0625485
79.300392,-3.988957,0.029660000000000002,-1.32853,0.11481,0.0223241,0.0308722,16.199189999999998,0.055441899999999995
122.439209,-71.91774000000001,0.03507,0.64388,0.0780362,-0.08492949999999999,0.027931599999999997,16.1811,0.04588130000000001
9.907258,-19.072029,0.03399,-1.4788299999999999,0.0794655,-0.017652,0.0291048,16.615470000000002,0.041768099999999996
298.508392,-31.082171999999996,0.02449,-1.1084,0.24090999999999999,0.16657,0.0425514,16.59496,0.0861041
338.437408,-23.203749,0.0324,-1.43629,0.13251,0.0772748,0.0291615,16.77405,0.04153130000000001
25.420216,-30.689472,0.038060000000000004,-0.6361359999999999,0.12188,0.0488742,0.0341098,16.77169,0.05403380000000001
214.359879,-13.829481,0.03653,-1.90766,0.1952,-0.0834409,0.042043000000000004,16.462020000000003,0.0850118
160.495956,-11.094305,0.03997,0.29691,0.17947000000000002,-0.012376999999999999,0.0317328,16.63565,0.047666900000000005
8.690887,-4.274483,0.032869999999999996,-2.8561900000000002,0.0691378,-0.0410123,0.026325499999999998,16.63073,0.0382593
214.434662,-17.425129000000002,0.03296,0.8581700000000001,0.11556,0.14762999999999998,0.0375673,16.6997,0.059432500000000006
67.707886,-12.103000999999999,0.03746,0.9159700000000001,0.12397999999999999,-0.07647849999999999,0.029374,16.5444,0.0415065
49.784763,-56.604191,0.03217,-1.2563799999999998,0.0914773,0.19764,0.0392105,16.98763,0.0775488
66.456795,-9.680035,0.02992,-0.339855,0.088874,0.28726999999999997,0.029556400000000004,16.945120000000003,0.0445556
187.405426,-29.103223999999997,0.03778,2.04581,0.19956,0.19722,0.0323028,16.87146,0.0463564
193.089462,-6.101966,0.032,-2.66718,0.18728,0.0519776,0.0361144,16.80197,0.057913
85.550774,-31.828484000000003,0.03486,0.78892,0.11531,0.17718,0.0357371,16.948179999999997,0.0590696
269.420319,-44.982258,0.02992,1.09969,0.19347,0.04170530000000001,0.032469200000000004,16.40888,0.0546918
127.557869,-18.228268,0.03492,-0.369787,0.18524000000000002,0.089226,0.030360200000000004,16.7492,0.0447658
284.064545,-40.146557,0.028569999999999998,-2.96896,0.13877,0.03282480000000001,0.029774400000000003,16.6917,0.044194800000000006
189.47538799999998,-12.533063,0.03991,0.41871,0.24391999999999997,0.021884400000000002,0.0304127,16.70834,0.0432862
343.767548,-77.172554,0.0297,-1.53731,0.39563000000000004,-0.0589241,0.0300585,16.3989,0.047392699999999996
52.076889,-42.040981,0.04058,0.84135,0.1747,-0.0103241,0.0299527,16.75977,0.041929900000000006
29.354136999999998,-29.596242999999998,0.03228,-2.23592,0.0847959,0.059042700000000004,0.028839499999999997,16.86185,0.042540100000000004
62.997898,-49.154655,0.03625,-2.3191599999999997,0.42905,-0.047486099999999996,0.032465,16.728679999999997,0.0482889
33.049946000000006,-41.029266,0.03967,0.39174000000000003,0.09962889999999999,-0.0402657,0.0314928,16.73123,0.0466383
187.705826,-41.727534999999996,0.04082,0.061559800000000005,0.16385,-0.025335299999999998,0.033642,16.57302,0.0531689
331.029449,-9.101542,0.03427,-0.8471870000000001,0.18087999999999999,0.00375264,0.0314846,16.752760000000002,0.0460217
227.342682,-9.025569,0.02588,-1.36004,0.21919,0.27686,0.0341293,16.9986,0.05601180000000001
302.039429,-21.836494000000002,0.03653,-1.0893,0.12322999999999999,-0.047600800000000006,0.03669,16.46309,0.0723587
19.052402,-22.783627,0.03717,1.92563,0.27236,0.19897,0.039479900000000005,17.04433,0.063778
155.289185,-28.146021,0.04585,1.1289,0.13003,-0.0399028,0.0390228,16.651870000000002,0.06006990000000001
27.153143,-7.2991600000000005,0.03741,0.36934,0.43493000000000004,0.08293489999999999,0.030757999999999997,16.896810000000002,0.0426096
